28,2011/1/2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0.47826087,0.4545,0.94,0.22804749,6
29,2011/1/2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.47826087,0.4545,0.94,0.22804749,3
30,2011/1/2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0.434782609,0.4242,0.77,0.350887504,2
31,2011/1/2,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0.413043478,0.4091,0.76,0.22804749,1
32,2011/1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.413043478,0.4091,0.71,0.263195016,8
33,2011/1/2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.391304348,0.3939,0.76,0.263195016,20
34,2011/1/2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.369565217,0.3485,0.81,0.263195016,53
35,2011/1/2,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0.369565217,0.3333,0.71,0.298224991,70
36,2011/1/2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.369565217,0.3333,0.66,0.350887504,93
37,2011/1/2,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0.369565217,0.3485,0.66,0.157869989,75
38,2011/1/2,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0.369565217,0.3485,0.76,0.22804749,59
39,2011/1/2,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0.347826087,0.3333,0.81,0.193017515,74
40,2011/1/2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.347826087,0.3333,0.71,0.193017515,76
42,2011/1/2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.369565217,0.3333,0.46,0.38603503,53
79,2011/1/4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0.152173913,0.1364,0.69,0.38603503,42
119,2011/1/6,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0.152173913,0.197,0.64,0.105325026,1
120,2011/1/6,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0.130434783,0.1818,0.69,0.105325026,4
121,2011/1/6,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0.130434783,0.1667,0.63,0.122840014,36
122,2011/1/6,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0.152173913,0.2273,0.59,0,95
124,2011/1/6,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0.173913043,0.2424,0.51,0,122
136,2011/1/6,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.217391304,0.2121,0.55,0.263195016,48
137,2011/1/6,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0.217391304,0.2121,0.51,0.333372517,52
138,2011/1/6,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0.195652174,0.197,0.59,0.22804749,23
139,2011/1/7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0.195652174,0.197,0.64,0.22804749,17
140,2011/1/7,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0.195652174,0.197,0.69,0.263195016,7
141,2011/1/7,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0.195652174,0.197,0.69,0.263195016,1
142,2011/1/7,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0.195652174,0.2121,0.69,0.157869989,1
143,2011/1/7,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0.217391304,0.2727,0.55,0,5
144,2011/1/7,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0.195652174,0.2576,0.69,0,34
149,2011/1/7,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0.195652174,0.197,0.4,0.263195016,67
150,2011/1/7,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0.195652174,0.197,0.37,0.298224991,59
151,2011/1/7,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0.195652174,0.1818,0.37,0.333372517,73
152,2011/1/7,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0.195652174,0.197,0.4,0.298224991,50
153,2011/1/7,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0.195652174,0.2121,0.37,0.193017515,72
154,2011/1/7,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0.195652174,0.2121,0.37,0.193017515,87
155,2011/1/7,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0.195652174,0.2576,0.37,0,187
160,2011/1/7,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0.173913043,0.197,0.43,0.193017515,36
161,2011/1/7,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0.173913043,0.197,0.51,0.193017515,15
162,2011/1/8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0.173913043,0.197,0.51,0.193017515,25
163,2011/1/8,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0.173913043,0.2121,0.55,0.105325026,16
164,2011/1/8,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.173913043,0.2424,0.55,0,16
165,2011/1/8,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0.173913043,0.197,0.55,0.193017515,7
166,2011/1/8,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0.173913043,0.197,0.55,0.193017515,1
167,2011/1/8,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0.152173913,0.1667,0.74,0.193017515,5
168,2011/1/8,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0.152173913,0.1667,0.74,0.193017515,2
169,2011/1/8,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0.152173913,0.1818,0.74,0.122840014,9
170,2011/1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0.152173913,0.1818,0.93,0.122840014,15
171,2011/1/8,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0.152173913,0.1818,0.93,0.122840014,20
172,2011/1/8,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0.173913043,0.197,0.8,0.193017515,61
173,2011/1/8,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0.195652174,0.1818,0.69,0.456212531,62
174,2011/1/8,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0.195652174,0.1818,0.59,0.421065005,98
218,2011/1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0.108695652,0.1212,0.5,0.333372517,188
219,2011/1/10,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0.130434783,0.1212,0.5,0.298224991,94
220,2011/1/10,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0.130434783,0.1212,0.5,0.350887504,31
221,2011/1/10,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0.152173913,0.1364,0.47,0.333372517,30
222,2011/1/10,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.195652174,0.1818,0.4,0.333372517,52
223,2011/1/10,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0.195652174,0.1818,0.4,0.333372517,54
224,2011/1/10,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0.195652174,0.197,0.4,0.263195016,47
225,2011/1/10,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0.195652174,0.197,0.4,0.263195016,45
236,2011/1/11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0.152173913,0.1515,0.55,0.22804749,3
237,2011/1/11,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0.152173913,0.1818,0.55,0.157869989,6
238,2011/1/11,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0.152173913,0.1818,0.55,0.157869989,27
239,2011/1/11,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0.152173913,0.2273,0.55,0,99
240,2011/1/11,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0.173913043,0.2121,0.51,0.105325026,217
241,2011/1/11,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0.173913043,0.197,0.51,0.193017515,130
242,2011/1/11,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0.195652174,0.2121,0.51,0.193017515,54
243,2011/1/11,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0.195652174,0.2121,0.47,0.157869989,35
244,2011/1/11,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0.195652174,0.2273,0.51,0.122840014,57
245,2011/1/11,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0.195652174,0.2273,0.59,0.105325026,52
246,2011/1/11,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0.195652174,0.2273,0.59,0.105325026,63
247,2011/1/11,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0.152173913,0.197,0.8,0.105325026,47
248,2011/1/11,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0.152173913,0.1515,0.86,0.263195016,76
249,2011/1/11,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0.152173913,0.1515,0.86,0.263195016,136
250,2011/1/11,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0.152173913,0.1818,0.93,0.122840014,95
251,2011/1/11,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0.152173913,0.2273,0.93,0,51
252,2011/1/11,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0.152173913,0.1515,0.93,0.22804749,32
253,2011/1/11,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0.152173913,0.197,0.86,0.105325026,20
254,2011/1/11,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0.152173913,0.1818,0.93,0.122840014,29
255,2011/1/11,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0.152173913,0.197,0.93,0.105325026,19
256,2011/1/12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0.152173913,0.197,0.86,0.105325026,7
257,2011/1/12,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0.152173913,0.1818,0.86,0.122840014,6
288,2011/1/13,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0.152173913,0.1364,0.5,0.421065005,38
289,2011/1/13,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0.195652174,0.1667,0.44,0.526390032,37
323,2011/1/14,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0.152173913,0.2273,0.69,0,36
324,2011/1/14,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0.173913043,0.2424,0.55,0,27
326,2011/1/15,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0.152173913,0.197,0.59,0.105325026,20
327,2011/1/15,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.152173913,0.197,0.59,0.105325026,12
328,2011/1/15,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0.152173913,0.2273,0.59,0,8
329,2011/1/15,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.152173913,0.2273,0.59,0,5
340,2011/1/15,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0.326086957,0.3182,0.36,0.22804749,129
341,2011/1/15,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0.347826087,0.3333,0.34,0.22804749,128
342,2011/1/15,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0.326086957,0.303,0.36,0.333372517,83
343,2011/1/15,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0.304347826,0.2879,0.45,0.298224991,84
344,2011/1/15,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0.326086957,0.303,0.39,0.298224991,74
345,2011/1/15,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0.326086957,0.303,0.39,0.298224991,41
346,2011/1/15,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0.326086957,0.303,0.39,0.263195016,57
347,2011/1/15,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0.304347826,0.3182,0.42,0.122840014,26
354,2011/1/16,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.260869565,0.2576,0.56,0.193017515,2
355,2011/1/16,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.260869565,0.2576,0.56,0.193017515,1
356,2011/1/16,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0.239130435,0.2121,0.56,0.350887504,3
371,2011/1/16,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0.195652174,0.2121,0.49,0.157869989,21
372,2011/1/16,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0.195652174,0.2273,0.4,0.122840014,18
373,2011/1/17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.195652174,0.197,0.47,0.263195016,17
374,2011/1/17,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0.195652174,0.197,0.44,0.22804749,16
375,2011/1/17,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.173913043,0.1667,0.43,0.298224991,8
376,2011/1/17,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.173913043,0.1818,0.43,0.22804749,2
377,2011/1/17,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.173913043,0.197,0.43,0.157869989,3
378,2011/1/17,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0.173913043,0.197,0.43,0.193017515,1
379,2011/1/17,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0.173913043,0.1818,0.43,0.22804749,5
380,2011/1/17,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0.152173913,0.1818,0.5,0.157869989,13
381,2011/1/17,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.152173913,0.1515,0.47,0.263195016,33
382,2011/1/17,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0.152173913,0.1515,0.47,0.263195016,47
383,2011/1/17,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.152173913,0.1515,0.5,0.298224991,57
384,2011/1/17,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0.152173913,0.1515,0.55,0.22804749,64
385,2011/1/17,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0.173913043,0.197,0.47,0.157869989,80
386,2011/1/17,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0.173913043,0.197,0.47,0.157869989,93
387,2011/1/17,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0.173913043,0.2121,0.43,0.122840014,86
388,2011/1/17,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0.195652174,0.2121,0.47,0.193017515,93
389,2011/1/17,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0.195652174,0.2121,0.47,0.193017515,82
391,2011/1/17,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0.173913043,0.1667,0.55,0.298224991,92
392,2011/1/17,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0.173913043,0.1818,0.59,0.22804749,60
393,2011/1/17,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0.152173913,0.1515,0.8,0.22804749,33
394,2011/1/17,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0.152173913,0.1515,0.8,0.22804749,27
395,2011/1/17,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0.130434783,0.1212,0.93,0.298224991,13
396,2011/1/17,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0.152173913,0.1364,0.86,0.333372517,4
397,2011/1/18,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0.195652174,0.1818,0.86,0.38603503,3
398,2011/1/18,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0.195652174,0.197,0.86,0.263195016,22
399,2011/1/18,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0.217391304,0.2273,0.8,0.193017515,28
400,2011/1/18,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0.217391304,0.2273,0.87,0.193017515,35
401,2011/1/18,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0.217391304,0.2273,0.87,0.22804749,61
402,2011/1/18,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0.217391304,0.2273,0.82,0.22804749,125
403,2011/1/18,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0.217391304,0.2273,0.8,0.193017515,133
404,2011/1/18,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0.217391304,0.2273,0.8,0.157869989,99
405,2011/1/18,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0.217391304,0.2727,0.87,0,83
406,2011/1/18,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0.217391304,0.2424,0.93,0.122840014,41
407,2011/1/18,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0.217391304,0.2576,0.93,0.105325026,33
408,2011/1/18,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0.217391304,0.2727,0.93,0,20
409,2011/1/19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0.217391304,0.2727,0.93,0,3
410,2011/1/19,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0.217391304,0.2273,0.93,0.157869989,7
411,2011/1/19,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0.217391304,0.2273,0.93,0.157869989,3
412,2011/1/19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0.217391304,0.2273,0.93,0.157869989,2
413,2011/1/19,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0.217391304,0.2576,0.93,0.105325026,7
414,2011/1/19,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0.217391304,0.2576,0.93,0.105325026,32
415,2011/1/19,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0.239130435,0.2576,0.92,0.122840014,90
416,2011/1/19,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0.239130435,0.2576,0.93,0.122840014,197
417,2011/1/19,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0.239130435,0.2576,0.93,0.122840014,109
418,2011/1/19,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0.260869565,0.2727,0.93,0.157869989,47
419,2011/1/19,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0.282608696,0.303,0.87,0.105325026,52
420,2011/1/19,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0.304347826,0.3182,0.81,0.105325026,70
441,2011/1/20,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0.239130435,0.2273,0.52,0.263195016,143
443,2011/1/20,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0.282608696,0.2727,0.45,0.193017515,68
444,2011/1/20,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0.304347826,0.3333,0.42,0,84
445,2011/1/20,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0.282608696,0.2879,0.45,0.122840014,98
446,2011/1/20,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0.304347826,0.303,0.45,0.157869989,81
447,2011/1/20,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0.326086957,0.3182,0.45,0.22804749,70
448,2011/1/20,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0.304347826,0.303,0.49,0.157869989,91
449,2011/1/20,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0.304347826,0.3182,0.49,0.122840014,215
450,2011/1/20,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0.260869565,0.2576,0.56,0.22804749,185
452,2011/1/20,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0.260869565,0.2424,0.6,0.333372517,126
453,2011/1/20,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.239130435,0.2273,0.6,0.298224991,57
454,2011/1/20,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0.239130435,0.2121,0.65,0.333372517,56
455,2011/1/20,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0.239130435,0.2121,0.65,0.38603503,31
456,2011/1/21,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0.239130435,0.2273,0.7,0.298224991,21
457,2011/1/21,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0.239130435,0.2273,0.7,0.298224991,6
458,2011/1/21,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0.239130435,0.2424,0.75,0.193017515,2
459,2011/1/21,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0.217391304,0.2121,0.8,0.350887504,1
460,2011/1/21,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0.217391304,0.2576,0.87,0.105325026,1
481,2011/1/22,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0.02173913,0,0.41,0.456212531,12
482,2011/1/22,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.02173913,0.0303,0.41,0.298224991,11
483,2011/1/22,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0.02173913,0.0303,0.41,0.333372517,7
484,2011/1/22,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.0152,0.48,0.350887504,3
485,2011/1/22,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0303,0.44,0.263195016,2
489,2011/1/22,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0.02173913,0.0606,0.41,0.193017515,53
490,2011/1/22,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0.043478261,0.0758,0.38,0.157869989,63
491,2011/1/22,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0.043478261,0.1061,0.38,0.122840014,70
507,2011/1/23,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.02173913,0.0758,0.57,0.122840014,3
508,2011/1/23,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.02173913,0.0758,0.57,0.122840014,1
537,2011/1/24,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.108695652,0.1364,0.42,0.22804749,63
538,2011/1/24,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0.130434783,0.1364,0.43,0.263195016,60
539,2011/1/24,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0.130434783,0.1364,0.46,0.263195016,45
547,2011/1/24,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0.130434783,0.1364,0.63,0.263195016,35
548,2011/1/24,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0.152173913,0.1515,0.64,0.298224991,24
549,2011/1/25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.152173913,0.1364,0.69,0.333372517,9
550,2011/1/25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0.152173913,0.1667,0.69,0.193017515,5
556,2011/1/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0.152173913,0.1818,0.74,0.157869989,238
