0.162073,0.0672012,0.213759,0.131332,0.325823,0.0998035
0.135414,0.0991378,0.220282,0.105396,0.32438,0.115382
0.130561,0.161894,0.132689,0.207045,0.233747,0.134058
0.13234,0.0754257,0.285701,0.107165,0.282074,0.117302
0.114249,0.0291247,0.10609,0.251658,0.105217,0.393665
0.0637158,0.036969,0.0315235,0.574171,0.123521,0.170095
0.108997,0.0536949,0.0862252,0.374257,0.23481,0.142016
0.0395752,0.0124038,0.273607,0.209387,0.283407,0.181687
0.0712339,0.0777122,0.275103,0.110321,0.183916,0.281702
0.0640548,0.044187,0.0703942,0.401171,0.135183,0.285002
0.086193,0.0454144,0.223732,0.166245,0.306547,0.17187
0.0553414,0.0348779,0.30636,0.172814,0.237563,0.193055
0.10363,0.0570278,0.0796692,0.361004,0.183519,0.215163
0.0770471,0.0418079,0.0801486,0.536024,0.0899625,0.175014
0.138488,0.0411443,0.292919,0.154065,0.211365,0.162011
0.0681759,0.047742,0.181094,0.273321,0.201361,0.228306
0.0703777,0.0428366,0.0736595,0.390444,0.181748,0.240955
0.0333866,0.0408682,0.10619,0.32118,0.0966459,0.401718
0.0338133,0.0554794,0.149057,0.277985,0.128508,0.355141
0.0402214,0.0336182,0.145373,0.287039,0.226704,0.267065
0.00472731,0,0.0263134,0.674743,0.169854,0.124363
0.114832,0.021322,0.335545,0.223604,0.198952,0.105765
0.0266611,0.011534,0.150406,0.353224,0.185675,0.272511
0.0209055,0.0139386,0.159261,0.337559,0.124099,0.344228
0.161382,0.218851,0.130639,0.167129,0.1306,0.191371
0.0618192,0.0316131,0.287423,0.185953,0.22407,0.209094
0.10039,0.118429,0.24669,0.209517,0.182571,0.142393
0.0835954,0.121192,0.119976,0.199357,0.297759,0.17811
0.135706,0.0486521,0.115114,0.143637,0.231043,0.325837
0.102323,0.0675602,0.10515,0.381194,0.131238,0.212556
0.0854524,0.0603205,0.134427,0.269998,0.222262,0.227538
0.0476209,0.057335,0.162255,0.19329,0.306623,0.232892
0.124628,0.147442,0.202162,0.216468,0.13161,0.177668
0.080921,0.0460618,0.199516,0.173198,0.212464,0.287841
0.0422218,0.0437344,0.240848,0.307324,0.139718,0.226138
0.0717206,0.0661575,0.124147,0.29271,0.122147,0.323122
0.0881111,0.0537766,0.160712,0.257314,0.292218,0.147886
0.0627766,0.110091,0.216424,0.211078,0.263956,0.135658
0.00745742,0,0.121526,0.334407,0.0901445,0.446463
0.185786,0.121039,0.0709053,0.0895637,0.35827,0.174452
0.0276546,0.0412269,0.197707,0.366254,0.102004,0.265178
0.058383,0.0357749,0.184962,0.270613,0.272096,0.178158
0.0387058,0.050895,0.107638,0.302986,0.100067,0.399733
0.10453,0.101425,0.17645,0.283001,0.102724,0.231861
0.0228046,0.042208,0.168956,0.235242,0.200513,0.330261
0.112388,0.0465023,0.184549,0.183829,0.336572,0.136159
0.138448,0.0411356,0.255617,0.110095,0.287659,0.167028
0.0497154,0.0569794,0.0905455,0.513325,0.0241345,0.26532
0.119652,0.0317804,0.181425,0.149565,0.289542,0.228045
0.104044,0.0608998,0.273188,0.0892266,0.235318,0.237309
0.0764978,0.0276348,0.169153,0.391381,0.124843,0.210475
0.0898948,0.0532092,0.152538,0.174488,0.232545,0.297329
0.110535,0.0229485,0.262455,0.286841,0.177715,0.139504
0.1488,0.1488,0.1901,0.0496,0.3554,0.1074
0.110998,0.0497132,0.226888,0.0598942,0.459762,0.0927365
0.108348,0.0186818,0.0729487,0.440296,0.0861586,0.273553
0.121591,0.0466317,0.107522,0.235718,0.247775,0.240752
0.0414217,0.0266639,0.0658196,0.487959,0.161984,0.216161
0.1095,0.0635019,0.221868,0.149479,0.257393,0.198258
0.0186234,0.0320457,0.126843,0.515576,0.0449074,0.262005
0.119119,0.140253,0.165132,0.109483,0.185154,0.280854
0.0799522,0.0159035,0.134405,0.284812,0.276994,0.207926
0.161248,0.128459,0.22681,0.162932,0.243596,0.076925
0.15716,0.163018,0.199658,0.0761866,0.268378,0.135584
0.0180112,0,0.219584,0.360056,0.14399,0.258348
0.121902,0.0207886,0.216925,0.378026,0.104092,0.158263
0.0282763,0.00439057,0.099192,0.493269,0.12724,0.247639
0.0927181,0.0974297,0.144854,0.16004,0.261902,0.243058
0.14688,0.0403132,0.106622,0.277524,0.063136,0.365506
0.0796902,0.0779368,0.118189,0.274988,0.232554,0.216626
0.0822335,0.0933135,0.0839268,0.379352,0.148171,0.212991
0.0945674,0.0465837,0.374613,0.0483108,0.282833,0.153106
0.0904152,0.0828037,0.154567,0.27677,0.147434,0.247984
0.0462641,0.0728927,0.134045,0.307171,0.0887615,0.350849
0.101242,0.15472,0.257216,0.14244,0.129909,0.214461
0.149175,0.0599674,0.29833,0.0103679,0.419426,0.062733
0.124943,0.042328,0.164982,0.212648,0.274514,0.180578
0.161599,0.0825424,0.207022,0.125614,0.207764,0.215465
0.0681514,0.0473117,0.133506,0.178203,0.172946,0.39986
0.0434113,0.0967645,0.0720324,0.245365,0.134816,0.407595
0.0734198,0.0477065,0.0904885,0.294215,0.226718,0.267452
0.123841,0.113241,0.194305,0.10609,0.252542,0.209965
0.150347,0.0879666,0.292691,0.0464695,0.312678,0.109823
0.186144,0.111745,0.271856,0.0972294,0.208484,0.12453
0.122332,0.04194,0.21094,0.217572,0.270728,0.13649
0.0755737,0.0836941,0.12284,0.254369,0.141391,0.322128
0.0569537,0.069386,0.131714,0.511073,0.0466088,0.184259
0.230576,0.132623,0.231601,0.104308,0.221736,0.0791804
0.225699,0.140816,0.173962,0.201247,0.12852,0.129757
0.11752,0.060536,0.212001,0.139088,0.219822,0.251066
0,0,0.0704,0.0563,0,0.8732
0.137919,0.0392264,0.224677,0.18399,0.219513,0.194675
0.211595,0.15308,0.23774,0.0584171,0.135531,0.203665
0.0450307,0.0155369,0.274905,0.149504,0.422766,0.0922577
0.104072,0.0343358,0.268952,0.267668,0.149307,0.175653
0.0185835,0,0.455285,0.167271,0.226158,0.132603
0.0817496,0.0915893,0.0971383,0.198559,0.203247,0.327699
0.0922552,0.0316288,0.293634,0.0659923,0.107819,0.408666
0.0126015,0.0408594,0.117592,0.381577,0.0702375,0.377126
0.0477779,0.0588886,0.129613,0.201554,0.214549,0.347647
0.115983,0.036702,0.250732,0.207357,0.233493,0.155764
0.196912,0.0795224,0.271434,0.138943,0.20086,0.11234
0.0619075,0.0416922,0.126729,0.339752,0.162826,0.267101
0.117269,0.0519608,0.209024,0.0234906,0.47512,0.123139
0.36837,0.0258456,0.0230375,0.116866,0.158146,0.307734
0.0306251,0.00823833,0.28739,0.0597216,0.497906,0.116091
0.133496,0.0426592,0.184777,0.124773,0.341644,0.172634
0,0.0257182,0.0271507,0.581679,0.0638127,0.301662
0.168796,0.167514,0.216473,0.0992417,0.239602,0.108365
0.18438,0.108655,0.284092,0.0913788,0.250211,0.0812637
0.0572105,0.0728264,0.139412,0.233758,0.191851,0.304955
0.168937,0.127047,0.147486,0.148774,0.186657,0.221088
0.123362,0.083898,0.281519,0,0.399792,0.111428
0.0681176,0.0253332,0.225315,0.159212,0.327589,0.194454
0.0537589,0.028274,0.128461,0.380605,0.0997783,0.309115
0.155441,0.0953877,0.117943,0.151706,0.204604,0.274931
0.0825731,0.0471333,0.201118,0.208076,0.170933,0.290161
0.0249225,0.0537479,0.100993,0.288926,0.216241,0.315179
0.0769852,0.0279541,0.162298,0.316387,0.124267,0.292108
0.170635,0.0550872,0.265283,0.237151,0.119147,0.152679
0.167305,0.0841974,0.313111,0.0715764,0.194764,0.169055
0.0403123,0.0123749,0.204771,0.210374,0.287195,0.244986
0.114962,0.0869839,0.204866,0.0898035,0.372576,0.130783
0,0,0,0.899,0,0.101
0.113329,0.0931182,0.257651,0.233281,0.179042,0.123575
0.100492,0.0172278,0.220528,0.252095,0.113606,0.296034
0.0899876,0.0980276,0.146074,0.232164,0.158412,0.275348
0.0867614,0.0542277,0.216403,0.276065,0.229646,0.136888
0.0467103,0.0333644,0.0985609,0.410842,0.184912,0.225627
0.0196099,0.0115574,0.120618,0.599472,0.12199,0.126775
0.0626988,0.063196,0.0901441,0.353836,0.0581476,0.371967
0.0549665,0.0332023,0.069573,0.499904,0.106534,0.235815
0.0223758,0.0426691,0.144118,0.328531,0.2465,0.215814
0.0566715,0.0475124,0.170926,0.326018,0.174852,0.224017
0.0349815,0.0527988,0.0709913,0.514265,0.0986333,0.228353
0.0748632,0.0597801,0.161392,0.397261,0.1303,0.1764
0.114371,0.0163495,0.230777,0.243669,0.18765,0.207177
0.0967817,0.0469604,0.232116,0.238602,0.210999,0.174542
0.108977,0.100067,0.105285,0.301601,0.0913574,0.292722
0.0298131,0.0206836,0.0540461,0.530767,0.0731098,0.291593
0.0767617,0.046771,0.18325,0.30009,0.116698,0.276429
0.103554,0.0585943,0.198421,0.236275,0.177552,0.22556
0.110175,0.0513097,0.244974,0.228542,0.118568,0.246396
0.102829,0.0517398,0.291199,0.168912,0.248833,0.136472
0.0791853,0.0964169,0.104823,0.319207,0.135825,0.264545
0.0723768,0.0397324,0.0922414,0.371992,0.102821,0.320843
0.0277551,0,0.385193,0.219005,0.098873,0.269192
0.147867,0.104835,0.234688,0.0954088,0.268486,0.148727
0.0688047,0.0336366,0.0656598,0.511751,0.0988199,0.221326
0.122397,0.0697368,0.213768,0.141484,0.314317,0.138309
0.0161404,0.0161404,0,0.755685,0.00808273,0.203951
0.0487647,0.0679705,0.161796,0.239071,0.23295,0.249449
0.0545636,0.0703429,0.102325,0.31363,0.17677,0.282348
0.041415,0.00340238,0.39457,0.0207154,0.361356,0.178534
0.0843318,0.0511135,0.184593,0.291854,0.137634,0.250465
0.119843,0.0673906,0.194306,0.190704,0.34131,0.0864122
0.0395301,0.045306,0.0719953,0.544747,0.01919,0.279247
0.0253231,0.0463519,0.0930354,0.257424,0.174353,0.403495
0.0630654,0.0625343,0.0991138,0.363353,0.137595,0.274329
0.122773,0.0590621,0.18096,0.225915,0.239593,0.171698
0.0688047,0.0336366,0.0656598,0.511751,0.0988199,0.221326
0.0372327,0.0363998,0.119167,0.365884,0.195611,0.245705
0.0896211,0.0731717,0.0788919,0.346543,0.157945,0.253842
0.0757232,0.0500376,0.329759,0.0580766,0.36648,0.119909
0,0,0,1,0,0
0.0466875,0.0453478,0.0955945,0.347432,0.0567954,0.408175
0.0620389,0.0354588,0.162873,0.33938,0.0868507,0.313405
0.0431346,0.0830026,0.246136,0.208148,0.0899843,0.329592
0.0777826,0.0419481,0.0825434,0.526845,0.0961276,0.174757
0.128071,0.0596906,0.150278,0.253628,0.189168,0.219164
0.101895,0.0697035,0.101895,0.400173,0.0804339,0.245857
0.167027,0.0778491,0.231454,0.167968,0.228982,0.126718
0.208008,0.129814,0.219816,0.0360656,0.272368,0.133933
0.0435606,0.0546324,0.187564,0.247901,0.176681,0.289662
0.13993,0.150313,0.191785,0.0868394,0.232253,0.198917
0.200732,0.0144722,0.357088,0.0713391,0.190208,0.166194
0.0182155,0.0213189,0.0623769,0.586643,0.076231,0.235213
0.119755,0.0748693,0.119785,0.28714,0.143631,0.254798
0.0411978,0.0237876,0.161075,0.310402,0.213227,0.250329
0.0641602,0.0260073,0.128091,0.366861,0.300824,0.114053
0.0391494,0.0207875,0.329776,0.0726628,0.330971,0.206594
0.0903948,0.0680979,0.16386,0.214141,0.146428,0.317097
0.0366091,0.0261364,0.240861,0.227106,0.329675,0.13962
0.128451,0.0510386,0.131365,0.247548,0.28973,0.151882
0,0,0.00313215,0.810672,0.0563178,0.129878
0.148049,0.0622436,0.118077,0.362816,0.101833,0.206986
0.10424,0.0533398,0.324291,0.240209,0.167537,0.110414
0.188299,0.0787235,0.112163,0.256232,0.180529,0.184045
0.114026,0.0768046,0.155827,0.135345,0.17478,0.343184
0.139072,0.0843097,0.0504138,0.198566,0.209996,0.317604
0.0334868,0.136376,0.0436653,0.135483,0.0526512,0.598351
0.033058,0.0347573,0.00833133,0.621418,0.0599921,0.24243
0.0339803,0.0982206,0.0805355,0.206635,0.0685146,0.51212
0.156949,0.101027,0.265566,0.145476,0.258276,0.0726868
0.0509426,0.0292289,0.199346,0.318659,0.0921527,0.309654
0.259996,0.0953981,0.359246,0,0.227931,0.0574011
0.0248225,0.027332,0.165667,0.392074,0.205311,0.184769
0.0318112,0.0452198,0.200059,0.320075,0.20649,0.196371
0,0,0,0.82,0,0.18
0,0.00263839,0.0951353,0.524124,0.0553642,0.322723
0.201678,0.116036,0.189742,0.139874,0.241737,0.110947
0.0458519,0.0164443,0.127731,0.416135,0.135944,0.257908
0.0381427,0.0394416,0.0717836,0.36695,0.143729,0.33995
0.0548598,0.0313375,0.188949,0.38417,0.182951,0.157739
0.060875,0.0678905,0.189698,0.230529,0.133174,0.317834
0,0,0,0.82,0,0.18
0.0683457,0.0492791,0.109074,0.24548,0.207152,0.320679
0.0537925,0.0239147,0.0842053,0.545658,0.0316662,0.260758
0.0179015,0.0135036,0.162466,0.286218,0.298067,0.221848
0.0298414,0.0168606,0.0387459,0.678574,0.0503,0.185689
0.0967863,0.045367,0.116254,0.36676,0.169874,0.204952
0.0693226,0.03192,0.2367,0.109371,0.391914,0.160747
